date,market,arrivals,index_2019
2022-08-01,West Asia,11241,79.86406318456856
2022-08-01,Iran,122,18.382722250125568
2022-08-01,Israel,1199,59.21718730707495
2022-08-01,Kuwait,1053,131.28311688311686
2022-08-01,Saudi Arabia,1190,92.30172580957921
2022-08-01,United Arab Emirates,5974,87.92836992518092
2022-08-01,Other Markets In West Asia,1703,68.08595702148925
2022-08-01,Americas,44100,54.969767666516745
2022-08-01,Canada,6116,52.96652064403917
2022-08-01,USA,34497,56.7533441457399
2022-08-01,Other Markets In Americas,3487,44.16766062550797
2022-08-01,Europe,110258,62.035372131306644
2022-08-01,Belgium & Luxembourg,2256,78.55609076664152
2022-08-01,Denmark,1608,50.71355357565245
2022-08-01,Finland,628,24.48740861088546
2022-08-01,France,16618,93.70700349610917
2022-08-01,Germany,16917,53.31589438933493
2022-08-01,Italy,9544,111.49098555352207
2022-08-01,Netherlands,8174,98.62749238333686
2022-08-01,Norway,1432,50.645446507515466
2022-08-01,Rep Of Ireland,1482,72.02332739348778
2022-08-01,Russian Federation,484,7.2365715994467905
2022-08-01,Spain,6867,126.00192663496384
2022-08-01,Sweden,1075,25.724370351167565
2022-08-01,Switzerland,4335,53.08109100927542
2022-08-01,United Kingdom,27611,54.51144333611375
2022-08-01,Other Markets In Europe,11227,49.25346942953659
2022-08-01,Oceania,65622,59.6335041264485
2022-08-01,Australia,56917,59.73781985348139
2022-08-01,New Zealand,7107,55.73134152796565
2022-08-01,Other Markets In Oceania,1598,79.4267489541482
2022-08-01,Africa,2903,38.2956269375371
2022-08-01,Egypt,197,45.61945194905442
2022-08-01,Mauritius,198,18.142944410507024
2022-08-01,South Africa (Rep Of),1233,34.62105435571051
2022-08-01,Other Markets In Africa,1275,51.08343627925612
2022-08-01,Others,85,20400.0
2022-07-01,Total International Visitor Arrivals By Place Of Residence,726739,45.620740221184164
2022-07-01,Southeast Asia,332161,60.17116013213728
2022-07-01,Brunei Darussalam,3239,53.53424053771142
2022-07-01,Indonesia,119086,45.94033483935388
2022-07-01,Malaysia,61575,60.529355385711824
2022-07-01,Myanmar,10398,79.98820459892431
2022-07-01,Philippines,45338,65.6022669038073
2022-07-01,Thailand,36615,83.12978789019708
2022-07-01,Vietnam,48870,99.06984758744885
2022-07-01,Other Markets In Southeast Asia,7040,73.74816677142259
2022-07-01,Greater China,35493,9.316261526225855
2022-07-01,China,16622,5.499239065705022
2022-07-01,Hong Kong SAR,11343,27.861678218044712
2022-07-01,Taiwan,6104,17.209353685956547
2022-07-01,Other Markets In Greater China,1424,56.10532882424402
2022-07-01,North Asia,40886,32.06005411823285
2022-07-01,Japan,12266,16.644879385915313
2022-07-01,South Korea,28570,53.083697712155185
2022-07-01,Other Markets In North Asia,50,304.5685279187817
2022-07-01,South Asia,95003,66.52510105368931
2022-07-01,Bangladesh,13119,114.92269282992422
2022-07-01,India,75130,63.58000356842383
2022-07-01,Pakistan,1405,84.40973265244818
2022-07-01,Sri Lanka,3058,37.16426979947336
2022-07-01,Other Markets In South Asia,2291,68.73
2022-07-01,West Asia,12301,87.39505748895809
2022-07-01,Iran,135,20.341536916122553
2022-07-01,Israel,1145,56.55019138165206
2022-07-01,Kuwait,747,93.13246753246753
2022-07-01,Saudi Arabia,1417,109.90886174132248
2022-07-01,United Arab Emirates,6322,93.0504108916963
2022-07-01,Other Markets In West Asia,2535,101.34932533733134
2022-07-01,Americas,47365,59.039524841826875
2022-07-01,Canada,5268,45.62256879542158
2022-07-01,USA,39120,64.35895361861452
2022-07-01,Other Markets In Americas,2977,37.70780776660087
2022-07-01,Europe,83308,46.87227032519086
2022-07-01,Belgium & Luxembourg,2206,76.81504265567871
2022-07-01,Denmark,2634,83.07182843175904
2022-07-01,Finland,894,34.85946385052802
2022-07-01,France,10598,59.760911243938196
2022-07-01,Germany,12345,38.906704275955526
2022-07-01,Italy,3366,39.32089871889723
2022-07-01,Netherlands,7135,86.09091731772797
2022-07-01,Norway,2067,73.10344827586206
2022-07-01,Rep Of Ireland,1483,72.07192612992063
2022-07-01,Russian Federation,452,6.758120584607334
2022-07-01,Spain,3331,61.120200614688294
2022-07-01,Sweden,1394,33.3579276925838
2022-07-01,Switzerland,4747,58.12593749043376
2022-07-01,United Kingdom,22493,44.407152763724845
2022-07-01,Other Markets In Europe,8163,35.81153210593276
2022-07-01,Oceania,77575,70.49570391955811
2022-07-01,Australia,68378,71.76682969835639
2022-07-01,New Zealand,7264,56.962496814287675
2022-07-01,Other Markets In Oceania,1933,96.0775380027337
2022-07-01,Africa,2582,34.061077765318906
2022-07-01,Egypt,164,37.977614820532615
2022-07-01,Mauritius,196,17.95968234575443
2022-07-01,South Africa (Rep Of),1281,35.968832627465666
2022-07-01,Other Markets In Africa,941,37.70157924610197
2022-07-01,Others,65,15600.0
2022-06-01,Total International Visitor Arrivals By Place Of Residence,543733,34.13261424346998
2022-06-01,Southeast Asia,269088,48.74544915759694
2022-06-01,Brunei Darussalam,2202,36.39468899785136
2022-06-01,Indonesia,110094,42.47145108412261
2022-06-01,Malaysia,49878,49.03098965373178
2022-06-01,Myanmar,9095,69.96467790221357
2022-06-01,Philippines,32139,46.5038434871733
2022-06-01,Thailand,23406,53.1404018942497
2022-06-01,Vietnam,36857,74.71695053264995
2022-06-01,Other Markets In Southeast Asia,5417,56.746281164885815
2022-06-01,Greater China,23566,6.185642778210872
2022-06-01,China,10191,3.371600608747436
2022-06-01,Hong Kong SAR,9220,22.646978151315544
2022-06-01,Taiwan,3302,9.30951603391686
2022-06-01,Other Markets In Greater China,853,33.60803756115179
2022-06-01,North Asia,25153,19.723292599811938
2022-06-01,Japan,8386,11.379745518529743
2022-06-01,South Korea,16724,31.073565297097772
2022-06-01,Other Markets In North Asia,43,261.92893401015226
2022-06-01,South Asia,76667,53.68546174839951
2022-06-01,Bangladesh,7352,64.4036616880557
2022-06-01,India,64337,54.446249029438086
2022-06-01,Pakistan,999,60.0180234304596
2022-06-01,Sri Lanka,2709,32.922827628114234
2022-06-01,Other Markets In South Asia,1270,38.1
2022-06-01,West Asia,5839,41.48441107861364
2022-06-01,Iran,169,25.464590657960823
2022-06-01,Israel,753,37.18977651561921
2022-06-01,Kuwait,281,35.03376623376624
2022-06-01,Saudi Arabia,558,43.280977312390924
2022-06-01,United Arab Emirates,3012,44.332147675702195
2022-06-01,Other Markets In West Asia,1066,42.61869065467266
2022-06-01,Americas,36723,45.774484762301455
2022-06-01,Canada,3651,31.618830423706186
2022-06-01,USA,30990,50.98374163192393
2022-06-01,Other Markets In Americas,2082,26.37139931812664
2022-06-01,Europe,48879,27.501196778520722
2022-06-01,Belgium & Luxembourg,885,30.81655156404155
2022-06-01,Denmark,1098,34.629030986359695
2022-06-01,Finland,710,27.684809098294068
2022-06-01,France,5501,31.01951054471637
2022-06-01,Germany,8868,27.948534104428806
2022-06-01,Italy,1656,19.34504108095479
2022-06-01,Netherlands,3165,38.188893246055926
2022-06-01,Norway,1079,38.160919540229884
2022-06-01,Rep Of Ireland,869,42.23230196014904
2022-06-01,Russian Federation,308,4.605091017829776
2022-06-01,Spain,1603,29.413293781250477
2022-06-01,Sweden,942,22.541727321674276
2022-06-01,Switzerland,2169,26.558912664156487
2022-06-01,United Kingdom,14906,29.428400795628978
2022-06-01,Other Markets In Europe,5120,22.46172294283667
2022-06-01,Oceania,55574,50.50245890590425
2022-06-01,Australia,50412,52.9104305296081
2022-06-01,New Zealand,3909,30.653414103393516
2022-06-01,Other Markets In Oceania,1253,62.27892142650043
2022-06-01,Africa,2184,28.810764461447135
2022-06-01,Egypt,132,30.56734851408723
2022-06-01,Mauritius,110,10.079413561392792
2022-06-01,South Africa (Rep Of),938,26.337833727215294
2022-06-01,Other Markets In Africa,1004,40.225701979900506
2022-06-01,Others,60,14400.0
2022-05-01,Total International Visitor Arrivals By Place Of Residence,418458,26.268527919206598
2022-05-01,Southeast Asia,204656,37.073554535308745
2022-05-01,Brunei Darussalam,2271,37.535122031843976
2022-05-01,Indonesia,86745,33.464003708578275
2022-05-01,Malaysia,43214,42.48015531690054
2022-05-01,Myanmar,6218,47.83291557954524
2022-05-01,Philippines,22379,32.381515087571216
2022-05-01,Thailand,18487,41.97242629321517
2022-05-01,Vietnam,21570,43.72696158095501
2022-05-01,Other Markets In Southeast Asia,3772,39.51393253718835
2022-05-01,Greater China,17723,4.651962444124217
2022-05-01,China,7150,2.365513134387613
2022-05-01,Hong Kong SAR,8115,19.932779576781524
2022-05-01,Taiwan,1961,5.528758613722279
2022-05-01,Other Markets In Greater China,497,19.581705355090783
2022-05-01,North Asia,16953,13.293403548070282
2022-05-01,Japan,6321,8.577554426738196
2022-05-01,South Korea,10614,19.721048915534308
2022-05-01,Other Markets In North Asia,18,109.64467005076142
2022-05-01,South Asia,69978,49.00154228324443
2022-05-01,Bangladesh,6352,55.643642416013314
2022-05-01,India,59198,50.09728538857385
2022-05-01,Pakistan,448,26.91498948633223
2022-05-01,Sri Lanka,2759,33.53048409965566
2022-05-01,Other Markets In South Asia,1221,36.629999999999995
2022-05-01,West Asia,5283,37.53419142461309
2022-05-01,Iran,127,19.136112506278252
2022-05-01,Israel,930,45.931596493394245
2022-05-01,Kuwait,115,14.337662337662337
2022-05-01,Saudi Arabia,333,25.82897033158813
2022-05-01,United Arab Emirates,3047,44.847295474058626
2022-05-01,Other Markets In West Asia,731,29.22538730634683
2022-05-01,Americas,25106,31.29412669014896
2022-05-01,Canada,3604,31.211795356624787
2022-05-01,USA,19764,32.51509098461906
2022-05-01,Other Markets In Americas,1738,22.014165232903025
2022-05-01,Europe,42110,23.692698220984624
2022-05-01,Belgium & Luxembourg,765,26.638036097730833
2022-05-01,Denmark,898,28.321375068989983
2022-05-01,Finland,588,22.927701056051987
2022-05-01,France,5068,28.57787301229277
2022-05-01,Germany,7034,22.16846965387373
2022-05-01,Italy,1372,16.027413262723414
2022-05-01,Netherlands,3362,40.56589544810112
2022-05-01,Norway,745,26.348364279398762
2022-05-01,Rep Of Ireland,625,30.37421027053297
2022-05-01,Russian Federation,218,3.259447538593802
2022-05-01,Spain,1291,23.68843560299087
2022-05-01,Sweden,720,17.229345723572695
2022-05-01,Switzerland,2154,26.375241068968684
2022-05-01,United Kingdom,12737,25.146219034880335
2022-05-01,Other Markets In Europe,4533,19.886521503882545
2022-05-01,Oceania,35326,32.10223959603364
2022-05-01,Australia,31406,32.96248871722749
2022-05-01,New Zealand,3061,24.003607206571388
2022-05-01,Other Markets In Oceania,859,42.695605351447625
2022-05-01,Africa,1300,17.1492645603852
2022-05-01,Egypt,62,14.35739096873794
2022-05-01,Mauritius,95,8.704948075748321
2022-05-01,South Africa (Rep Of),599,16.819149682944524
2022-05-01,Other Markets In Africa,544,21.795599479149278
2022-05-01,Others,23,5520.0
2022-04-01,Total International Visitor Arrivals By Place Of Residence,295095,18.52446660433848
2022-04-01,Southeast Asia,137294,24.870888693078523
2022-04-01,Brunei Darussalam,807,13.338108093218004
2022-04-01,Indonesia,58330,22.502223025204575
2022-04-01,Malaysia,25319,24.88904180285567
2022-04-01,Myanmar,5474,42.10958184021078
2022-04-01,Philippines,16940,24.511500316522472
2022-04-01,Thailand,10647,24.172684737591926
2022-04-01,Vietnam,16657,33.76726931172776
2022-04-01,Other Markets In Southeast Asia,3120,32.68384663733501
2022-04-01,Greater China,13729,3.603610697702498
2022-04-01,China,5048,1.6700853569774365
2022-04-01,Hong Kong SAR,7244,17.793352465090003
2022-04-01,Taiwan,1052,2.9659633154695753
2022-04-01,Other Markets In Greater China,385,15.168926683521027
2022-04-01,North Asia,9940,7.7942801432087885
2022-04-01,Japan,4343,5.893421748983386
2022-04-01,South Korea,5578,10.364048506769395
2022-04-01,Other Markets In North Asia,19,115.73604060913705
2022-04-01,South Asia,52271,36.602355264332644
2022-04-01,Bangladesh,7595,66.53234637116202
2022-04-01,India,41079,34.76378233178866
2022-04-01,Pakistan,147,8.831480925202763
2022-04-01,Sri Lanka,2928,35.584362973465666
2022-04-01,Other Markets In South Asia,522,15.659999999999998
2022-04-01,West Asia,3997,28.397532296834854
2022-04-01,Iran,21,3.164239075841286
2022-04-01,Israel,703,34.72033584393135
2022-04-01,Kuwait,52,6.483116883116883
2022-04-01,Saudi Arabia,201,15.590459569517161
2022-04-01,United Arab Emirates,2539,37.37029314362811
2022-04-01,Other Markets In West Asia,481,19.230384807596202
2022-04-01,Americas,14729,18.359403808619614
2022-04-01,Canada,2004,17.35528243470479
2022-04-01,USA,12001,19.74365547998448
2022-04-01,Other Markets In Americas,724,9.170457784017142
2022-04-01,Europe,32971,18.550746925767847
2022-04-01,Belgium & Luxembourg,564,19.63902269166038
2022-04-01,Denmark,1004,31.66443270519593
2022-04-01,Finland,448,17.46872461413485
2022-04-01,France,3744,21.111988271117628
2022-04-01,Germany,5378,16.94939291989379
2022-04-01,Italy,933,10.899108290175615
2022-04-01,Netherlands,2391,28.849808452233717
2022-04-01,Norway,617,21.821396993810787
2022-04-01,Rep Of Ireland,381,18.5161185809169
2022-04-01,Russian Federation,181,2.7062385526856803
2022-04-01,Spain,1137,20.862704322696064
2022-04-01,Sweden,635,15.195325742317586
2022-04-01,Switzerland,1885,23.081397128600727
2022-04-01,United Kingdom,10811,21.343783778447932
2022-04-01,Other Markets In Europe,2862,12.555752160624717
2022-04-01,Oceania,29323,26.647058021697738
2022-04-01,Australia,27380,28.736959214089296
2022-04-01,New Zealand,1448,11.354858946460428
2022-04-01,Other Markets In Oceania,495,24.603404713581575
2022-04-01,Africa,814,10.73807796319504
2022-04-01,Egypt,34,7.873407950598225
2022-04-01,Mauritius,53,4.8564447159438
2022-04-01,South Africa (Rep Of),384,10.782226174041229
2022-04-01,Other Markets In Africa,343,13.74244599512537
2022-04-01,Others,27,6480.0
2022-03-01,Total International Visitor Arrivals By Place Of Residence,121207,7.60871930636593
2022-03-01,Southeast Asia,41170,7.457969667239958
2022-03-01,Brunei Darussalam,280,4.627844195912071
2022-03-01,Indonesia,13622,5.255019407669067
2022-03-01,Malaysia,10610,10.42982477697771
2022-03-01,Myanmar,3516,27.047367510080583
2022-03-01,Philippines,6250,9.043499231302565
2022-03-01,Thailand,3038,6.897399852804008
2022-03-01,Vietnam,2932,5.943785412858605
2022-03-01,Other Markets In Southeast Asia,922,9.658495705007333
2022-03-01,Greater China,8563,2.2476304468225283
2022-03-01,China,4131,1.3667041619797526
2022-03-01,Hong Kong SAR,3774,9.270032054562352
2022-03-01,Taiwan,597,1.6831559879613465
2022-03-01,Other Markets In Greater China,61,2.4033883836228123
2022-03-01,North Asia,3555,2.7875921437733644
2022-03-01,Japan,869,1.1792271471025932
2022-03-01,South Korea,2686,4.990647954317424
2022-03-01,Other Markets In North Asia,0,0.0
2022-03-01,South Asia,36779,25.75420451621148
2022-03-01,Bangladesh,7480,65.52494415487715
2022-03-01,India,27531,23.2985635331063
2022-03-01,Pakistan,54,3.244217482727546
2022-03-01,Sri Lanka,1529,18.58213489973668
2022-03-01,Other Markets In South Asia,185,5.55
2022-03-01,West Asia,1721,12.227208677221112
2022-03-01,Iran,12,1.808136614766449
2022-03-01,Israel,321,15.853809112236078
2022-03-01,Kuwait,4,0.4987012987012987
2022-03-01,Saudi Arabia,79,6.127593562148536
2022-03-01,United Arab Emirates,1084,15.954863240524961
2022-03-01,Other Markets In West Asia,221,8.835582208895552
2022-03-01,Americas,6521,8.128296030688336
2022-03-01,Canada,871,7.543139221870197
2022-03-01,USA,5448,8.962872681856132
2022-03-01,Other Markets In Americas,202,2.5586083872534013
2022-03-01,Europe,14625,8.22858493189029
2022-03-01,Belgium & Luxembourg,214,7.451685914920782
2022-03-01,Denmark,438,13.813766459039659
2022-03-01,Finland,181,7.057676685621446
2022-03-01,France,1759,9.918800045111086
2022-03-01,Germany,2434,7.67103428170723
2022-03-01,Italy,450,5.256804641563802
2022-03-01,Netherlands,940,11.342040964073483
2022-03-01,Norway,168,5.941644562334218
2022-03-01,Rep Of Ireland,105,5.102867325449538
2022-03-01,Russian Federation,78,1.166224348671177
2022-03-01,Spain,391,7.174421627242006
2022-03-01,Sweden,337,8.064290984505552
2022-03-01,Switzerland,718,8.791747022989561
2022-03-01,United Kingdom,5498,10.854511443336113
2022-03-01,Other Markets In Europe,914,4.009768509717328
2022-03-01,Oceania,8126,7.3844420244966695
2022-03-01,Australia,7883,8.273683326686118
2022-03-01,New Zealand,161,1.2625222999862769
2022-03-01,Other Markets In Oceania,82,4.075715528310483
2022-03-01,Africa,129,1.7017347140689927
2022-03-01,Egypt,19,4.399845619451949
2022-03-01,Mauritius,5,0.4581551618814905
2022-03-01,South Africa (Rep Of),49,1.3758569857500527
2022-03-01,Other Markets In Africa,56,2.243664652265367
2022-03-01,Others,18,4320.0
2022-02-01,Total International Visitor Arrivals By Place Of Residence,67765,4.253919854429919
2022-02-01,Southeast Asia,18760,3.3983850123250336
2022-02-01,Brunei Darussalam,163,2.694066442620241
2022-02-01,Indonesia,6872,2.6510419446117917
2022-02-01,Malaysia,4468,4.392126022953478
2022-02-01,Myanmar,2024,15.56992941990987
2022-02-01,Philippines,2026,2.931540710819039
2022-02-01,Thailand,1622,3.682548571839401
2022-02-01,Vietnam,1055,2.1387085984194503
2022-02-01,Other Markets In Southeast Asia,530,5.552063691598575
2022-02-01,Greater China,6177,1.6213492082240752
2022-02-01,China,3823,1.2648051346522862
2022-02-01,Hong Kong SAR,1794,4.406581215125823
2022-02-01,Taiwan,531,1.4970784415535594
2022-02-01,Other Markets In Greater China,29,1.1425944774600256
2022-02-01,North Asia,2508,1.9666050904595211
2022-02-01,Japan,534,0.7246344033979112
2022-02-01,South Korea,1972,3.6640200170938053
2022-02-01,Other Markets In North Asia,2,12.182741116751268
2022-02-01,South Asia,20077,14.058760816552324
2022-02-01,Bangladesh,3361,29.4424247733345
2022-02-01,India,15567,13.17383090043463
2022-02-01,Pakistan,28,1.6821868428957645
2022-02-01,Sri Lanka,885,10.755519546283168
2022-02-01,Other Markets In South Asia,236,7.08
2022-02-01,West Asia,620,4.4049211969070825
2022-02-01,Iran,4,0.6027122049221497
2022-02-01,Israel,298,14.717866403259661
2022-02-01,Kuwait,4,0.4987012987012987
2022-02-01,Saudi Arabia,29,2.2493697886368045
2022-02-01,United Arab Emirates,203,2.9878572304673128
2022-02-01,Other Markets In West Asia,82,3.278360819590205
2022-02-01,Americas,4442,5.536864126409691
2022-02-01,Canada,545,4.719874714028998
2022-02-01,USA,3775,6.210507410794218
2022-02-01,Other Markets In Americas,122,1.5452981348758166
2022-02-01,Europe,10444,5.876194258370065
2022-02-01,Belgium & Luxembourg,70,2.4374673553479194
2022-02-01,Denmark,340,10.723015059528503
2022-02-01,Finland,129,5.030056864337936
2022-02-01,France,1760,9.924438930867261
2022-02-01,Germany,1645,5.1844089537421505
2022-02-01,Italy,346,4.041898679957946
2022-02-01,Netherlands,713,8.603058731259992
2022-02-01,Norway,69,2.440318302387268
2022-02-01,Rep Of Ireland,49,2.3813380852097845
2022-02-01,Russian Federation,49,0.7326281164729189
2022-02-01,Spain,228,4.183550207189713
2022-02-01,Sweden,237,5.671326300676012
2022-02-01,Switzerland,576,7.052989255211682
2022-02-01,United Kingdom,3797,7.496285913122448
2022-02-01,Other Markets In Europe,436,1.9127560943509352
2022-02-01,Oceania,4673,4.246553972492363
2022-02-01,Australia,4546,4.771300824954344
2022-02-01,New Zealand,79,0.6194985198690427
2022-02-01,Other Markets In Oceania,48,2.3857846994988194
2022-02-01,Africa,58,0.7651210342325704
2022-02-01,Egypt,7,1.6209957545349287
2022-02-01,Mauritius,6,0.5497861942577887
2022-02-01,South Africa (Rep Of),23,0.6458104218826778
2022-02-01,Other Markets In Africa,22,0.881439684818537
2022-02-01,Others,6,1439.9999999999998
2022-01-01,Total International Visitor Arrivals By Place Of Residence,57174,3.5890742087681873
2022-01-01,Southeast Asia,17563,3.181547759672951
2022-01-01,Brunei Darussalam,113,1.8676656933502285
2022-01-01,Indonesia,5885,2.2702825733469725
2022-01-01,Malaysia,5203,5.114644515986336
2022-01-01,Myanmar,2954,22.724096594077942
2022-01-01,Philippines,1469,2.1255840593253548
2022-01-01,Thailand,1060,2.4065977103266123
2022-01-01,Vietnam,627,1.2710618874018913
2022-01-01,Other Markets In Southeast Asia,252,2.6398491514770583
2022-01-01,Greater China,5759,1.5116318747227537
2022-01-01,China,4361,1.442797591477536
2022-01-01,Hong Kong SAR,901,2.2131157607738943
2022-01-01,Taiwan,430,1.2123234084143704
2022-01-01,Other Markets In Greater China,67,2.6397872410283347
2022-01-01,North Asia,2505,1.9642526920259573
2022-01-01,Japan,552,0.7490602821641329
2022-01-01,South Korea,1953,3.628717592994017
2022-01-01,Other Markets In North Asia,0,0.0
2022-01-01,South Asia,16901,11.834791879292265
2022-01-01,Bangladesh,4893,42.86277429810346
2022-01-01,India,11428,9.671133778516538
2022-01-01,Pakistan,68,4.085310904175428
2022-01-01,Sri Lanka,444,5.395989467287826
2022-01-01,Other Markets In South Asia,68,2.0399999999999996
2022-01-01,West Asia,288,2.046156943079419
2022-01-01,Iran,3,0.45203415369161226
2022-01-01,Israel,94,4.642548462773182
2022-01-01,Kuwait,2,0.24935064935064935
2022-01-01,Saudi Arabia,37,2.8698855923986812
2022-01-01,United Arab Emirates,110,1.6190359376916472
2022-01-01,Other Markets In West Asia,42,1.6791604197901049
2022-01-01,Americas,2928,3.6496934178585265
2022-01-01,Canada,469,4.061690350237798
2022-01-01,USA,2264,3.724659278950493
2022-01-01,Other Markets In Americas,195,2.4699437401703626
2022-01-01,Europe,7225,4.065061615925289
2022-01-01,Belgium & Luxembourg,61,2.124078695374615
2022-01-01,Denmark,194,6.118426239848616
2022-01-01,Finland,121,4.7181153533712425
2022-01-01,France,1077,6.073079959400022
2022-01-01,Germany,1193,3.7598783476075295
2022-01-01,Italy,212,2.4765390755811687
2022-01-01,Netherlands,474,5.719284486139181
2022-01-01,Norway,95,3.359858532272325
2022-01-01,Rep Of Ireland,44,2.138344403045521
2022-01-01,Russian Federation,50,0.747579710686652
2022-01-01,Spain,238,4.3670392513647
2022-01-01,Sweden,214,5.120944423395217
2022-01-01,Switzerland,372,4.555055560657544
2022-01-01,United Kingdom,2362,4.6632149925718265
2022-01-01,Other Markets In Europe,518,2.2724946258573038
2022-01-01,Oceania,3882,3.527738609290681
2022-01-01,Australia,3759,3.945296920590273
2022-01-01,New Zealand,87,0.6822325471975534
2022-01-01,Other Markets In Oceania,36,1.7893385246241147
2022-01-01,Africa,114,1.5038585845260866
2022-01-01,Egypt,12,2.7788498649170204
2022-01-01,Mauritius,7,0.6414172266340867
2022-01-01,South Africa (Rep Of),39,1.0950698458010624
2022-01-01,Other Markets In Africa,56,2.243664652265367
2022-01-01,Others,9,2160.0
2021-12-01,Total International Visitor Arrivals By Place Of Residence,92796,5.825230529206504
2021-12-01,Southeast Asia,30006,5.435604513849944
2021-12-01,Brunei Darussalam,231,3.817971461627459
2021-12-01,Indonesia,11177,4.311800904383876
2021-12-01,Malaysia,10939,10.753237816716227
2021-12-01,Myanmar,2991,23.00872475046957
2021-12-01,Philippines,1966,2.8447231181985346
2021-12-01,Thailand,1421,3.2262031569567133
2021-12-01,Vietnam,840,1.702858030969041
2021-12-01,Other Markets In Southeast Asia,441,4.619736015084852
2021-12-01,Greater China,5963,1.5651781331779442
2021-12-01,China,4764,1.576126513597565
2021-12-01,Hong Kong SAR,754,1.8520413802702733
2021-12-01,Taiwan,392,1.1051878513917048
2021-12-01,Other Markets In Greater China,53,2.0881899070821155
2021-12-01,North Asia,2770,2.172047886990779
2021-12-01,Japan,580,0.7870560935782556
2021-12-01,South Korea,2187,4.063494816117724
2021-12-01,Other Markets In North Asia,3,18.274111675126903
2021-12-01,South Asia,33939,23.765516927477677
2021-12-01,Bangladesh,5559,48.69694713328369
2021-12-01,India,27672,23.417887112277704
2021-12-01,Pakistan,59,3.5446079903875036
2021-12-01,Sri Lanka,587,7.133886975896293
2021-12-01,Other Markets In South Asia,62,1.8599999999999999
2021-12-01,West Asia,361,2.5648008904571884
2021-12-01,Iran,11,1.6574585635359116
2021-12-01,Israel,99,4.889492529941968
2021-12-01,Kuwait,1,0.12467532467532468
2021-12-01,Saudi Arabia,46,3.5679658716307934
2021-12-01,United Arab Emirates,141,2.0753097019502023
2021-12-01,Other Markets In West Asia,63,2.5187406296851576
2021-12-01,Americas,4590,5.721343165290517
2021-12-01,Canada,743,6.434618188116597
2021-12-01,USA,3720,6.120023196862117
2021-12-01,Other Markets In Americas,127,1.6086300256494157
2021-12-01,Europe,9450,5.316931802144496
2021-12-01,Belgium & Luxembourg,68,2.367825430909407
2021-12-01,Denmark,244,7.695340219191044
2021-12-01,Finland,157,6.121852152721365
2021-12-01,France,1195,6.738468478628623
2021-12-01,Germany,1594,5.023676518094217
2021-12-01,Italy,319,3.726490401464117
2021-12-01,Netherlands,717,8.651322735362433
2021-12-01,Norway,56,1.9805481874447393
2021-12-01,Rep Of Ireland,53,2.5757330309411954
2021-12-01,Russian Federation,42,0.6279669569767877
2021-12-01,Spain,213,3.9083166409272314
2021-12-01,Sweden,211,5.049155482880331
2021-12-01,Switzerland,515,6.306058101447945
2021-12-01,United Kingdom,3668,7.2416056700903715
2021-12-01,Other Markets In Europe,398,1.7460479943845693
2021-12-01,Oceania,5632,5.118038085400596
2021-12-01,Australia,5525,5.798820294296689
2021-12-01,New Zealand,63,0.49403046521202143
2021-12-01,Other Markets In Oceania,44,2.186969307873918
2021-12-01,Africa,74,0.9761889057450037
2021-12-01,Egypt,14,3.2419915090698574
2021-12-01,Mauritius,9,0.824679291386683
2021-12-01,South Africa (Rep Of),12,0.3369445679387884
2021-12-01,Other Markets In Africa,39,1.562552168541952
2021-12-01,Others,11,2640.0
2021-11-01,Total International Visitor Arrivals By Place Of Residence,41179,2.5849946976399267
2021-11-01,Southeast Asia,12937,2.343545144160392
2021-11-01,Brunei Darussalam,138,2.280866067985235
2021-11-01,Indonesia,5756,2.220517670719656
2021-11-01,Malaysia,2537,2.493917573910693
2021-11-01,Myanmar,1242,9.554274871308328
2021-11-01,Philippines,2450,3.5450516986706053
2021-11-01,Thailand,361,0.8196054466301009
2021-11-01,Vietnam,407,0.8250752602433329
2021-11-01,Other Markets In Southeast Asia,46,0.4818772260632726
2021-11-01,Greater China,4307,1.130508505718163
2021-11-01,China,3479,1.1509958314034274
2021-11-01,Hong Kong SAR,527,1.294463935546995
2021-11-01,Taiwan,279,0.7866005370874634
2021-11-01,Other Markets In Greater China,22,0.866795810486916
2021-11-01,North Asia,2032,1.59335787233403
2021-11-01,Japan,430,0.5835071038597412
2021-11-01,South Korea,1600,2.9728357136663734
2021-11-01,Other Markets In North Asia,2,12.182741116751268
2021-11-01,South Asia,11879,8.318176009355234
2021-11-01,Bangladesh,4170,36.5292803644168
2021-11-01,India,7488,6.33684369386873
2021-11-01,Pakistan,36,2.1628116551516974
2021-11-01,Sri Lanka,150,1.8229694146242654
2021-11-01,Other Markets In South Asia,35,1.0499999999999998
2021-11-01,West Asia,373,2.650057429752164
2021-11-01,Iran,5,0.7533902561526872
2021-11-01,Israel,131,6.4699345598222004
2021-11-01,Kuwait,16,1.9948051948051948
2021-11-01,Saudi Arabia,39,3.0250145433391507
2021-11-01,United Arab Emirates,152,2.237213295719367
2021-11-01,Other Markets In West Asia,30,1.199400299850075
2021-11-01,Americas,2231,2.7808968631292252
2021-11-01,Canada,229,1.9832134119497993
2021-11-01,USA,1890,3.1093666242122047
2021-11-01,Other Markets In Americas,112,1.4186343533286185
2021-11-01,Europe,5668,3.189033804714815
2021-11-01,Belgium & Luxembourg,51,1.7758690731820557
2021-11-01,Denmark,190,5.992273121501222
2021-11-01,Finland,19,0.7408610885458976
2021-11-01,France,799,4.505469719183489
